run_id,classifier,detector,codebook_size,spatial_pyramid,pyramid_levels,dense_sift,dense_step,dense_scales,fold_1_train_acc,fold_1_val_acc,fold_2_train_acc,fold_2_val_acc,fold_3_train_acc,fold_3_val_acc,fold_4_train_acc,fold_4_val_acc,fold_5_train_acc,fold_5_val_acc,mean_train_acc,std_train_acc,mean_val_acc,std_val_acc,final_train_acc,test_acc,clf_params
82,LogisticRegression,AKAZE_standard,500,square,2,False,8,[16],0.4883352534562212,0.20011500862564693,0.48394990643443214,0.19066820276497695,0.49848812095032397,0.1915995397008055,0.4849575356268893,0.1774193548387097,0.4879838825730321,0.19204152249134948,0.4887429398081798,0.005157778306181761,0.19036872568429772,0.007308612389396045,0.4597489346999885,0.17871759890859482,"{'C': 1.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
83,LogisticRegression,AKAZE_standard,500,square,2,False,8,[16],0.5669642857142857,0.17193789534215065,0.569742334820786,0.16186635944700462,0.5627069834413247,0.15074798619102417,0.5703181229307615,0.15380184331797234,0.5553317024032235,0.15916955017301038,0.5650126858620762,0.00553829735801874,0.15950472689423242,0.007341344811826686,0.49464470805021304,0.18644838562983174,"{'C': 10.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
84,LogisticRegression,AKAZE_sensitive,500,None,1,False,8,[16],0.27664170506912444,0.21391604370327774,0.2765222398157478,0.20794930875576037,0.27429805615550756,0.1915995397008055,0.2795451273931193,0.20794930875576037,0.2754353144337315,0.20126874279123413,0.2764884885734461,0.001747845831928997,0.20453658874136763,0.007606754185689018,0.26891627317747324,0.19863636363636364,"{'C': 0.1, 'max_iter': 1000, 'class_weight': 'balanced'}"
85,LogisticRegression,AKAZE_sensitive,500,None,1,False,8,[16],0.360455069124424,0.18171362852213915,0.3541096876349503,0.20276497695852536,0.3550755939524838,0.19447640966628307,0.35569310493738304,0.20622119815668202,0.35659807166498775,0.1972318339100346,0.3563863054628457,0.0021900302748746477,0.19648160944273285,0.008450055846220597,0.3331797765749165,0.18,"{'C': 1.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
86,LogisticRegression,AKAZE_sensitive,500,None,1,False,8,[16],0.384360599078341,0.1604370327774583,0.38952065639844535,0.173963133640553,0.3850251979841613,0.17721518987341772,0.38736145098603714,0.17569124423963134,0.3898402647863002,0.1643598615916955,0.387221633846657,0.002243752747863388,0.17033329242455114,0.006676252516500735,0.3547161119428769,0.19954545454545455,"{'C': 10.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
87,LogisticRegression,AKAZE_sensitive,500,square,2,False,8,[16],0.35296658986175117,0.22369177688326625,0.354541528717432,0.21255760368663595,0.35248380129589635,0.2088607594936709,0.3535338995249748,0.20794930875576037,0.35659807166498775,0.21337946943483277,0.35402477821300843,0.0014576834091115985,0.21328778365083326,0.005601473044423884,0.33283427386847864,0.19863636363636364,"{'C': 0.1, 'max_iter': 1000, 'class_weight': 'balanced'}"
88,LogisticRegression,AKAZE_sensitive,500,square,2,False,8,[16],0.4857430875576037,0.18458884416331225,0.48697279401180366,0.19066820276497695,0.4810655147588193,0.18411967779056387,0.48524542968187706,0.17857142857142858,0.4822276586559217,0.19434832756632064,0.48425089693320506,0.0022300046940653215,0.18645929617132045,0.0054980464025085095,0.44995969135091557,0.20272727272727273,"{'C': 1.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
89,LogisticRegression,AKAZE_sensitive,500,square,2,False,8,[16],0.5699884792626728,0.15066129959746982,0.5747804807830719,0.17569124423963134,0.5599712023038157,0.15362485615650173,0.5661436591334389,0.16186635944700462,0.5688588286084328,0.17358708189158017,0.5679485300182865,0.004869515459886758,0.16308616826643751,0.0101443466925315,0.4984452378210296,0.16954545454545455,"{'C': 10.0, 'max_iter': 1000, 'class_weight': 'balanced'}"
90,SVM,SIFT_standard,100,None,1,False,8,[16],0.28150596350050294,0.27889591719378953,0.2978876275326915,0.2806210465784934,0.2995113538373096,0.27816091954022987,0.28600172463351536,0.2655172413793103,0.29721184248347227,0.29195402298850576,0.2924237023974983,0.007258848218859827,0.2790298295360658,0.008401544189761426,0.29719475741549783,0.275,"{'kernel': 'linear', 'C': 0.1, 'class_weight': 'balanced'}"
91,SVM,SIFT_standard,100,None,1,False,8,[16],0.347176318436557,0.30592294422081656,0.3595344158643483,0.30937320299022425,0.35972980741592414,0.29770114942528736,0.35240011497556767,0.2988505747126437,0.35455590686979016,0.3132183908045977,0.35467931271243747,0.004702859083478657,0.30501325243071387,0.005976729051708831,0.34881581972867326,0.2972727272727273,"{'kernel': 'linear', 'C': 1.0, 'class_weight': 'balanced'}"
92,SVM,SIFT_standard,100,None,1,False,8,[16],0.38209512861043254,0.29844738355376654,0.3751975858600374,0.3133985048878666,0.3876113825812015,0.28448275862068967,0.37970681230238573,0.30977011494252876,0.3853118712273642,0.3017241379310345,0.3819845561162843,0.004335793130030742,0.30156457998717723,0.010088642881945603,0.37123476661301447,0.29772727272727273,"{'kernel': 'linear', 'C': 10.0, 'class_weight': 'balanced'}"
93,SVM,SIFT_standard,100,None,1,False,8,[16],0.32705848541457105,0.3036227717078781,0.3379795947693634,0.28637147786083955,0.3328542684679506,0.27988505747126435,0.33184823225064675,0.28908045977011493,0.3289738430583501,0.28620689655172415,0.33174288479217634,0.0037350773152348142,0.2890333326723642,0.00789454373185776,0.33915842722464934,0.2840909090909091,"{'kernel': 'rbf', 'C': 0.1, 'class_weight': 'balanced'}"
94,SVM,SIFT_standard,100,None,1,False,8,[16],0.5690472769076017,0.3283496262219667,0.5641615174594051,0.31972397929844737,0.5691290600747341,0.30977011494252876,0.5569129060074735,0.33275862068965517,0.5725783271054901,0.3333333333333333,0.566365817510941,0.005433920942270912,0.32478713489718625,0.008948964977295354,0.5539204414808002,0.3209090909090909,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced'}"
95,SVM,SIFT_standard,100,None,1,False,8,[16],0.9933898548642046,0.28349626221966645,0.9935335536715045,0.2972972972972973,0.992239149180799,0.2908045977011494,0.9942512216154067,0.2959770114942529,0.9926703075596436,0.28735632183908044,0.9932168173783117,0.0007006802498997775,0.2909862981102893,0.005177766144397183,0.9919521729133134,0.30318181818181816,"{'kernel': 'rbf', 'C': 10.0, 'class_weight': 'balanced'}"
96,SVM,SIFT_standard,100,None,1,False,8,[16],0.49532978876275324,0.31799884991374355,0.4790918235378646,0.308223116733755,0.4498419085944237,0.3137931034482759,0.4879275653923541,0.3120689655172414,0.5012934751365334,0.2988505747126437,0.48269691228478584,0.018029028716518163,0.310186922065132,0.00647984800919724,0.479650494366521,0.32136363636363635,"{'kernel': 'poly', 'C': 0.1, 'class_weight': 'balanced'}"
97,SVM,SIFT_standard,100,None,1,False,8,[16],0.9137807156200604,0.2719953996549741,0.9116252335105619,0.27889591719378953,0.9031330842196034,0.2747126436781609,0.9087381431445818,0.28563218390804596,0.916211555044553,0.2959770114942529,0.910697746307872,0.004512896545302451,0.28144263118584467,0.008600339883636373,0.8639917222349965,0.2918181818181818,"{'kernel': 'poly', 'C': 1.0, 'class_weight': 'balanced'}"
98,SVM,SIFT_standard,100,None,1,False,8,[16],1.0,0.2622196664749856,1.0,0.27084531339850487,1.0,0.28045977011494255,1.0,0.27011494252873564,1.0,0.27011494252873564,1.0,0.0,0.2707509270091809,0.0057941677929420985,1.0,0.275,"{'kernel': 'poly', 'C': 10.0, 'class_weight': 'balanced'}"
99,SVM,SIFT_standard,100,square,2,False,8,[16],0.3588159218278488,0.3266244968372628,0.35019399338985485,0.30132259919493964,0.3447829836159816,0.317816091954023,0.3582926128197758,0.3137931034482759,0.3488071284851969,0.32701149425287357,0.35217852802773164,0.005503377491189271,0.31731355713747494,0.009477346186848751,0.3518050126465854,0.31136363636363634,"{'kernel': 'linear', 'C': 0.1, 'class_weight': 'balanced'}"
100,SVM,SIFT_standard,100,square,2,False,8,[16],0.4227618910763041,0.3467510063254744,0.42937203621209946,0.31684876365727427,0.42224777234837596,0.31264367816091954,0.4225352112676056,0.3132183908045977,0.42311008910606496,0.32471264367816094,0.42400540000209,0.0026981249097749434,0.32283489652528535,0.012709666739018135,0.4202115428834215,0.33181818181818185,"{'kernel': 'linear', 'C': 1.0, 'class_weight': 'balanced'}"
101,SVM,SIFT_standard,100,square,2,False,8,[16],0.47363126886046847,0.281196089706728,0.46773961776117257,0.293271995399655,0.4691003161828112,0.296551724137931,0.4688128772635815,0.3,0.46680080482897385,0.3040229885057471,0.4692169769794015,0.0023530132703930436,0.2950085595500122,0.007776319725025642,0.45021844102092434,0.3054545454545455,"{'kernel': 'linear', 'C': 10.0, 'class_weight': 'balanced'}"
102,SVM,SIFT_standard,100,square,2,False,8,[16],0.35278057192125306,0.3110983323749281,0.3606840063227475,0.28637147786083955,0.34909456740442657,0.3022988505747126,0.35326243173325667,0.2982758620689655,0.3525438344351825,0.3103448275862069,0.35367308236337325,0.0038041099801677187,0.3016778700931305,0.009056557627634139,0.3583582432743159,0.30363636363636365,"{'kernel': 'rbf', 'C': 0.1, 'class_weight': 'balanced'}"
103,SVM,SIFT_standard,100,square,2,False,8,[16],0.6962207213680126,0.34560092006900517,0.6888920821957177,0.33237492811960895,0.7022132796780685,0.3339080459770115,0.6874101753377407,0.3586206896551724,0.7012072434607646,0.33793103448275863,0.6951887004080608,0.006112045399721081,0.34168712366071136,0.009627073292874001,0.6800413888250172,0.3336363636363636,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced'}"
104,SVM,SIFT_standard,100,square,2,False,8,[16],1.0,0.3191489361702128,1.0,0.3145485911443358,1.0,0.32988505747126434,1.0,0.3218390804597701,1.0,0.32988505747126434,1.0,0.0,0.32306134454336954,0.006039767469792225,1.0,0.32272727272727275,"{'kernel': 'rbf', 'C': 10.0, 'class_weight': 'balanced'}"
105,SVM,SIFT_standard,100,square,2,False,8,[16],0.5362839488432246,0.34157561817136284,0.544187383244719,0.3231742380678551,0.5665421098016672,0.3442528735632184,0.5300373670594999,0.3425287356321839,0.5434032768036792,0.3431034482758621,0.544090817150558,0.012353050074170226,0.3389269827420965,0.007923948961010542,0.5270177052195907,0.33954545454545454,"{'kernel': 'poly', 'C': 0.1, 'class_weight': 'balanced'}"
106,SVM,SIFT_standard,100,square,2,False,8,[16],0.9913780715620061,0.3110983323749281,0.9864923121138095,0.3024726854514089,0.9895084794481173,0.3201149425287356,0.9882150043115838,0.32471264367816094,0.9872089680942799,0.3195402298850575,0.9885605671059594,0.001735556476409837,0.3155877667836582,0.007893554874660397,0.9845941595769142,0.3131818181818182,"{'kernel': 'poly', 'C': 1.0, 'class_weight': 'balanced'}"
107,SVM,SIFT_standard,100,square,2,False,8,[16],1.0,0.30189764232317423,1.0,0.2995974698102358,1.0,0.31494252873563217,1.0,0.3218390804597701,1.0,0.2908045977011494,1.0,0.0,0.30581626380599236,0.011130125582553897,1.0,0.2877272727272727,"{'kernel': 'poly', 'C': 10.0, 'class_weight': 'balanced'}"
108,SVM,SIFT_standard,100,None,1,True,8,[16],0.3146551724137931,0.29482758620689653,0.317816091954023,0.29540229885057473,0.3173850574712644,0.2988505747126437,0.3214080459770115,0.28448275862068967,0.3139367816091954,0.3120689655172414,0.3170402298850575,0.0026502292644066303,0.2971264367816092,0.008881123573370972,0.3181609195402299,0.29454545454545455,"{'kernel': 'linear', 'C': 0.1, 'class_weight': 'balanced'}"
109,SVM,SIFT_standard,100,None,1,True,8,[16],0.3679597701149425,0.30919540229885056,0.3543103448275862,0.2988505747126437,0.3554597701149425,0.3057471264367816,0.37442528735632186,0.31839080459770114,0.36278735632183906,0.3310344827586207,0.36298850574712643,0.007583485231042424,0.31264367816091954,0.011144091626244428,0.35344827586206895,0.30272727272727273,"{'kernel': 'linear', 'C': 1.0, 'class_weight': 'balanced'}"
110,SVM,SIFT_standard,100,None,1,True,8,[16],0.37744252873563217,0.3120689655172414,0.3714080459770115,0.296551724137931,0.3771551724137931,0.3045977011494253,0.380316091954023,0.30977011494252876,0.38060344827586207,0.3028735632183908,0.3773850574712644,0.0033084684976147725,0.30517241379310345,0.005452202862359287,0.38080459770114944,0.31227272727272726,"{'kernel': 'linear', 'C': 10.0, 'class_weight': 'balanced'}"
111,SVM,SIFT_standard,100,None,1,True,8,[16],0.3416666666666667,0.2925287356321839,0.33879310344827585,0.2959770114942529,0.3389367816091954,0.2913793103448276,0.33491379310344827,0.2833333333333333,0.33089080459770115,0.28908045977011493,0.3370402298850575,0.0037526139214191694,0.2904597701149425,0.004201302731608524,0.3352873563218391,0.2790909090909091,"{'kernel': 'rbf', 'C': 0.1, 'class_weight': 'balanced'}"
112,SVM,SIFT_standard,100,None,1,True,8,[16],0.569396551724138,0.3132183908045977,0.5747126436781609,0.31839080459770114,0.5610632183908046,0.317816091954023,0.580316091954023,0.3120689655172414,0.5636494252873563,0.3057471264367816,0.5698275862068966,0.007057508704831605,0.313448275862069,0.004577542011894229,0.5593103448275862,0.32636363636363636,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced'}"
113,SVM,SIFT_standard,100,None,1,True,8,[16],0.9918103448275862,0.28908045977011493,0.9818965517241379,0.3045977011494253,0.9807471264367816,0.29540229885057473,0.9870689655172413,0.29540229885057473,0.9949712643678161,0.28908045977011493,0.9872988505747127,0.005502404619735511,0.2947126436781609,0.005694007391494649,0.980919540229885,0.30318181818181816,"{'kernel': 'rbf', 'C': 10.0, 'class_weight': 'balanced'}"
114,SVM,SIFT_standard,100,None,1,True,8,[16],0.4024425287356322,0.3120689655172414,0.3905172413793103,0.30517241379310345,0.38017241379310346,0.30344827586206896,0.40847701149425286,0.31264367816091954,0.4010057471264368,0.3103448275862069,0.39652298850574713,0.010014439964119465,0.30873563218390804,0.0037316512829305617,0.3857471264367816,0.3,"{'kernel': 'poly', 'C': 0.1, 'class_weight': 'balanced'}"
115,SVM,SIFT_standard,100,None,1,True,8,[16],0.7839080459770115,0.3114942528735632,0.8433908045977011,0.30114942528735633,0.8123563218390805,0.296551724137931,0.8260057471264368,0.314367816091954,0.8146551724137931,0.3195402298850575,0.8160632183908045,0.019469615476601265,0.3086206896551724,0.008508853114170923,0.7996551724137931,0.3,"{'kernel': 'poly', 'C': 1.0, 'class_weight': 'balanced'}"
116,SVM,SIFT_standard,100,None,1,True,8,[16],0.9959770114942529,0.267816091954023,0.9972701149425287,0.28620689655172415,0.9961206896551724,0.27011494252873564,0.9991379310344828,0.27298850574712646,0.9978448275862069,0.28908045977011493,0.9972701149425287,0.0011672468972178107,0.2772413793103448,0.008697739959720735,0.9982758620689656,0.2727272727272727,"{'kernel': 'poly', 'C': 10.0, 'class_weight': 'balanced'}"
117,SVM,SIFT_standard,100,square,2,True,8,[16],0.34698275862068967,0.30689655172413793,0.35474137931034483,0.32126436781609197,0.35876436781609194,0.33160919540229883,0.35043103448275864,0.31264367816091954,0.3535919540229885,0.3218390804597701,0.35290229885057467,0.003984213795962522,0.31885057471264366,0.008473065514474529,0.35735632183908045,0.31227272727272726,"{'kernel': 'linear', 'C': 0.1, 'class_weight': 'balanced'}"
118,SVM,SIFT_standard,100,square,2,True,8,[16],0.4156609195402299,0.31551724137931036,0.41508620689655173,0.3160919540229885,0.41695402298850576,0.3120689655172414,0.4064655172413793,0.3063218390804598,0.41020114942528735,0.31839080459770114,0.41287356321839086,0.003937515662749578,0.3136781609195402,0.004198156866149342,0.393448275862069,0.31363636363636366,"{'kernel': 'linear', 'C': 1.0, 'class_weight': 'balanced'}"
119,SVM,SIFT_standard,100,square,2,True,8,[16],0.44224137931034485,0.3040229885057471,0.4410919540229885,0.3080459770114943,0.4574712643678161,0.31091954022988505,0.4561781609195402,0.29022988505747127,0.46163793103448275,0.3063218390804598,0.4517241379310345,0.008415665421976392,0.3039080459770115,0.007200211385455552,0.437816091954023,0.30636363636363634,"{'kernel': 'linear', 'C': 10.0, 'class_weight': 'balanced'}"
120,SVM,SIFT_standard,100,square,2,True,8,[16],0.3543103448275862,0.2959770114942529,0.33577586206896554,0.2810344827586207,0.3507183908045977,0.3,0.3458333333333333,0.2833333333333333,0.34511494252873565,0.3063218390804598,0.3463505747126437,0.00626186283354421,0.29333333333333333,0.00970975268135305,0.34793103448275864,0.2913636363636364,"{'kernel': 'rbf', 'C': 0.1, 'class_weight': 'balanced'}"
121,SVM,SIFT_standard,100,square,2,True,8,[16],0.6495689655172414,0.3252873563218391,0.6528735632183909,0.3160919540229885,0.6510057471264368,0.32471264367816094,0.6438218390804598,0.3201149425287356,0.6514367816091954,0.3367816091954023,0.6497413793103448,0.0031417916548498064,0.32459770114942527,0.006948083337796508,0.646896551724138,0.3336363636363636,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced'}"
122,SVM,SIFT_standard,100,square,2,True,8,[16],0.9984195402298851,0.3114942528735632,0.9987068965517242,0.29195402298850576,0.9987068965517242,0.29942528735632185,0.9979885057471264,0.3063218390804598,0.9985632183908046,0.3103448275862069,0.9984770114942529,0.0002664832901004839,0.3039080459770115,0.007318509140106479,0.9983908045977011,0.30363636363636365,"{'kernel': 'rbf', 'C': 10.0, 'class_weight': 'balanced'}"
123,SVM,SIFT_standard,100,square,2,True,8,[16],0.40718390804597704,0.3017241379310345,0.41020114942528735,0.27873563218390807,0.3966954022988506,0.3086206896551724,0.39439655172413796,0.3045977011494253,0.39698275862068966,0.3057471264367816,0.40109195402298853,0.006342442913518669,0.29988505747126437,0.010803374839088895,0.3975862068965517,0.29318181818181815,"{'kernel': 'poly', 'C': 0.1, 'class_weight': 'balanced'}"
124,SVM,SIFT_standard,100,square,2,True,8,[16],0.9170977011494252,0.314367816091954,0.9057471264367816,0.317816091954023,0.9087643678160919,0.30919540229885056,0.9170977011494252,0.3195402298850575,0.9021551724137931,0.3264367816091954,0.9101724137931033,0.0060292807353578785,0.3174712643678161,0.005707912192154097,0.907816091954023,0.3286363636363636,"{'kernel': 'poly', 'C': 1.0, 'class_weight': 'balanced'}"
125,SVM,SIFT_standard,100,square,2,True,8,[16],0.9994252873563219,0.32298850574712645,0.9997126436781609,0.30919540229885056,0.9994252873563219,0.3074712643678161,0.9994252873563219,0.3028735632183908,0.9997126436781609,0.30689655172413793,0.9995402298850575,0.00014077527257374162,0.3098850574712644,0.0068716023805219005,0.9995402298850574,0.2990909090909091,"{'kernel': 'poly', 'C': 10.0, 'class_weight': 'balanced'}"
126,SVM,SIFT_limited,100,None,1,False,8,[16],0.2938640609282943,0.2898217366302473,0.30148009771518897,0.2783208740655549,0.2947686116700201,0.27298850574712646,0.29577464788732394,0.2770114942528736,0.30123598735268753,0.2908045977011494,0.29742468111070297,0.00326887716812642,0.28178944167939035,0.00718480363629154,0.30627730512761553,0.2827272727272727,"{'kernel': 'linear', 'C': 0.1, 'class_weight': 'balanced'}"
127,SVM,SIFT_limited,100,None,1,False,8,[16],0.3434401494467596,0.3133985048878666,0.3583848254059491,0.31972397929844737,0.3432020695602185,0.3040229885057471,0.35038804254096007,0.3086206896551724,0.36562230526013223,0.3120689655172414,0.35220747844280387,0.008710809238071245,0.31156702557289495,0.005210288761292707,0.34352724764313636,0.2918181818181818,"{'kernel': 'linear', 'C': 1.0, 'class_weight': 'balanced'}"
128,SVM,SIFT_limited,100,None,1,False,8,[16],0.37663457393303634,0.3041978148361127,0.37634717631843656,0.28292121909143186,0.3843058350100604,0.29482758620689653,0.3855993101465938,0.30689655172413793,0.37597010635240014,0.2988505747126437,0.37977140035210544,0.004255360302683605,0.29753874931424457,0.00842205557631285,0.3693952632789147,0.27454545454545454,"{'kernel': 'linear', 'C': 10.0, 'class_weight': 'balanced'}"
129,SVM,SIFT_limited,100,None,1,False,8,[16],0.3384106911912631,0.3053479010925819,0.3256214973415721,0.2880966072455434,0.335010060362173,0.28908045977011493,0.3306984765737281,0.3017241379310345,0.32509341764874966,0.2827586206896552,0.3309668286234972,0.005194234277251058,0.293401545345786,0.00862631969039859,0.33547942055644975,0.2722727272727273,"{'kernel': 'rbf', 'C': 0.1, 'class_weight': 'balanced'}"
130,SVM,SIFT_limited,100,None,1,False,8,[16],0.5966374479091824,0.31512363427257045,0.5736456387411984,0.3271995399654974,0.5783271054900834,0.32241379310344825,0.5763150330554757,0.332183908045977,0.5707099741304973,0.31666666666666665,0.5791270398652875,0.009122000011331987,0.3227175084108319,0.006388633377146021,0.562083237525868,0.30727272727272725,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced'}"
131,SVM,SIFT_limited,100,None,1,False,8,[16],0.9948268429372036,0.27889591719378953,0.9971260238540021,0.2978723404255319,0.9885024432308135,0.2867816091954023,0.9949698189134809,0.2885057471264368,0.9954009772923254,0.29195402298850576,0.9941652212455651,0.002947732030142767,0.28880192738593324,0.006237091400013936,0.9895378247873075,0.25727272727272726,"{'kernel': 'rbf', 'C': 10.0, 'class_weight': 'balanced'}"
132,SVM,SIFT_limited,100,None,1,False,8,[16],0.4711883891363702,0.3283496262219667,0.4891507400488576,0.3053479010925819,0.4540097729232538,0.3132183908045977,0.4788732394366197,0.3339080459770115,0.468381718884737,0.3201149425287356,0.4723207720859676,0.011647092097316273,0.3201877813249787,0.010233876384557371,0.4916072660381697,0.2990909090909091,"{'kernel': 'poly', 'C': 0.1, 'class_weight': 'balanced'}"
133,SVM,SIFT_limited,100,None,1,False,8,[16],0.9055898836039661,0.3041978148361127,0.8646357235234947,0.2995974698102358,0.9242598447829836,0.28448275862068967,0.9027019258407588,0.2925287356321839,0.883730957171601,0.2867816091954023,0.8961836669845609,0.02034492117303303,0.2935176776189249,0.007470094904774287,0.902046447459186,0.27454545454545454,"{'kernel': 'poly', 'C': 1.0, 'class_weight': 'balanced'}"
134,SVM,SIFT_limited,100,None,1,False,8,[16],1.0,0.2553191489361702,1.0,0.27257044278320874,1.0,0.25632183908045975,1.0,0.2689655172413793,1.0,0.2632183908045977,1.0,0.0,0.26327906776916316,0.006788702052682538,1.0,0.2609090909090909,"{'kernel': 'poly', 'C': 10.0, 'class_weight': 'balanced'}"
135,SVM,SIFT_limited,100,square,2,False,8,[16],0.35507975283805143,0.3231742380678551,0.3595344158643483,0.30017251293847036,0.355561943087094,0.32413793103448274,0.35196895659672317,0.31724137931034485,0.34305835010060365,0.32241379310344825,0.35304068369736413,0.005540373495398855,0.3174279708909203,0.008951951969247396,0.35249482639687285,0.3009090909090909,"{'kernel': 'linear', 'C': 0.1, 'class_weight': 'balanced'}"
136,SVM,SIFT_limited,100,square,2,False,8,[16],0.4135651674091105,0.3053479010925819,0.4395746515303923,0.3162737205290397,0.4238286864041391,0.3045977011494253,0.42397240586375395,0.3201149425287356,0.4225352112676056,0.3281609195402299,0.4246952244950003,0.008381104125541352,0.31489903696800253,0.008970113390909498,0.41480800183950334,0.30227272727272725,"{'kernel': 'linear', 'C': 1.0, 'class_weight': 'balanced'}"
137,SVM,SIFT_limited,100,square,2,False,8,[16],0.47794223307946543,0.2972972972972973,0.4678833165684725,0.293271995399655,0.47183098591549294,0.29942528735632185,0.46378269617706236,0.2896551724137931,0.4679505605058925,0.3086206896551724,0.46987795844927716,0.004768490805837836,0.29765408842444796,0.006429870678977321,0.44274545872614396,0.2809090909090909,"{'kernel': 'linear', 'C': 10.0, 'class_weight': 'balanced'}"
138,SVM,SIFT_limited,100,square,2,False,8,[16],0.3520620778847536,0.31512363427257045,0.3603966087081477,0.28579643473260496,0.35800517390054615,0.31494252873563217,0.354699626329405,0.29482758620689653,0.34952572578327107,0.31494252873563217,0.3549378425212247,0.0039198068028341625,0.30512654253666727,0.012428761663913246,0.35502414348126005,0.28045454545454546,"{'kernel': 'rbf', 'C': 0.1, 'class_weight': 'balanced'}"
139,SVM,SIFT_limited,100,square,2,False,8,[16],0.6832878287110217,0.3479010925819436,0.7090099152177037,0.3294997124784359,0.7039379131934463,0.35229885057471266,0.7114113250934176,0.35517241379310344,0.6944524288588675,0.35,0.7004198822148914,0.010354658684120483,0.3469744138856391,0.009065703751515877,0.6860197746608415,0.3240909090909091,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced'}"
140,SVM,SIFT_limited,100,square,2,False,8,[16],1.0,0.32144910868315124,1.0,0.31569867740080504,1.0,0.3114942528735632,1.0,0.3385057471264368,1.0,0.34195402298850575,1.0,0.0,0.32582036181449237,0.012231171408219844,1.0,0.30363636363636365,"{'kernel': 'rbf', 'C': 10.0, 'class_weight': 'balanced'}"
141,SVM,SIFT_limited,100,square,2,False,8,[16],0.5420319011352206,0.34100057504312825,0.5473487570053168,0.31224841863139735,0.540241448692153,0.3252873563218391,0.5603621730382293,0.34195402298850575,0.5403851681517677,0.35229885057471266,0.5460738896045375,0.007596011057401548,0.33455784471191663,0.014103956631217232,0.5356403770981835,0.33090909090909093,"{'kernel': 'poly', 'C': 0.1, 'class_weight': 'balanced'}"
142,SVM,SIFT_limited,100,square,2,False,8,[16],0.9933898548642046,0.3041978148361127,0.9909469751401063,0.300747556066705,0.9885024432308135,0.3137931034482759,0.9830411037654498,0.3017241379310345,0.9928140270192584,0.3103448275862069,0.9897388808039664,0.00375858012789282,0.306161487973667,0.005071461946053814,0.9698781329041158,0.2922727272727273,"{'kernel': 'poly', 'C': 1.0, 'class_weight': 'balanced'}"
143,SVM,SIFT_limited,100,square,2,False,8,[16],1.0,0.2944220816561242,1.0,0.29844738355376654,1.0,0.3005747126436782,1.0,0.31494252873563217,1.0,0.2988505747126437,1.0,0.0,0.30144745626036895,0.007042425446973008,1.0,0.2772727272727273,"{'kernel': 'poly', 'C': 10.0, 'class_weight': 'balanced'}"
144,SVM,AKAZE_standard,100,None,1,False,8,[16],0.20607718894009217,0.18861414606095459,0.20555635526126387,0.18778801843317972,0.2142548596112311,0.17894131185270426,0.2028213617388801,0.18951612903225806,0.2062167218304792,0.18281430219146483,0.20698529747638927,0.0038377634098464577,0.18553478151411226,0.004032010431705348,0.2096049752389727,0.1959981809913597,"{'kernel': 'linear', 'C': 0.1, 'class_weight': 'balanced'}"
145,SVM,AKAZE_standard,100,None,1,False,8,[16],0.24467165898617513,0.18343875790684303,0.24629336404203253,0.20391705069124424,0.24305255579553636,0.19275028768699654,0.2498920397293796,0.19297235023041476,0.25039574039430135,0.18223760092272204,0.24686107178948496,0.0028740655310733805,0.1910632094876441,0.00784520125124922,0.2404698836807555,0.1937244201909959,"{'kernel': 'linear', 'C': 1.0, 'class_weight': 'balanced'}"
146,SVM,AKAZE_standard,100,None,1,False,8,[16],0.2569124423963134,0.19378953421506612,0.2635670073412984,0.18721198156682028,0.2584593232541397,0.1766398158803222,0.2566575500215921,0.18778801843317972,0.25140307957979563,0.19319492502883506,0.25739988051862783,0.00389630964238278,0.18772485502484468,0.006161933481701245,0.2510653000115168,0.17735334242837653,"{'kernel': 'linear', 'C': 10.0, 'class_weight': 'balanced'}"
147,SVM,AKAZE_standard,100,None,1,False,8,[16],0.24683179723502305,0.21334100057504313,0.2605441197639269,0.20276497695852536,0.25111591072714184,0.19390103567318756,0.24758888728947748,0.20046082949308755,0.2473737228378184,0.18339100346020762,0.25069088757067753,0.005153356094155495,0.19877176923201026,0.009913154246429932,0.2445007485891973,0.19099590723055934,"{'kernel': 'rbf', 'C': 0.1, 'class_weight': 'balanced'}"
148,SVM,AKAZE_standard,100,None,1,False,8,[16],0.5568836405529954,0.19378953421506612,0.5505973801640996,0.19066820276497695,0.5762419006479481,0.1996547756041427,0.569742334820786,0.19527649769585254,0.577205353288243,0.21453287197231835,0.5661341218948144,0.01062751433845715,0.1987843764504713,0.008389262702945384,0.5517678221812737,0.197362437471578,"{'kernel': 'rbf', 'C': 1.0, 'class_weight': 'balanced'}"
